svcscan.fs_drivers,callbacks.ngeneric,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_eprocess_pool,callbacks.nanonymous,psxview.not_in_session,psxview.not_in_pslist,psxview.not_in_pspcid_list,psxview.not_in_ethread_pool,psxview.not_in_csrss_handles,psxview.not_in_pslist_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_deskthrd,psxview.not_in_ethread_pool_false_avg,psxview.not_in_session_false_avg,Class
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.002583521,0.002583521,6,0.002583521,0.043610747,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,9,7,7,8,12,0.145833333,0.145833333,14,0.166666667,0.1875,0
26,8,0.0,0,0,12,10,10,11,15,0.205083284,0.205083284,17,0.224064886,0.243046489,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.03327868,0.03327868,11,0.03327868,0.070327862,0
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,2,0,0,0,4,0.020077714,0.020077714,5,0.020077714,0.062737473,0
26,8,0.0,0,0,4,2,2,2,6,0.048780488,0.048780488,8,0.048780488,0.097560976,1
26,8,0.0,0,0,11,9,9,9,13,0.161814341,0.161814341,16,0.161814341,0.19549012,0
26,8,0.0,0,0,7,5,5,6,10,0.11627907,0.11627907,12,0.139534884,0.162790698,1
26,8,0.0,0,0,12,10,10,11,15,0.188896541,0.188896541,17,0.20733071,0.22576488,0
26,8,0.0,0,0,7,5,5,5,9,0.119172033,0.119172033,11,0.119172033,0.161116222,0
26,8,0.0,0,0,8,6,6,8,12,0.111111111,0.111111111,14,0.148148148,0.148148148,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,12,10,10,11,15,0.205152878,0.205152878,17,0.224876473,0.244600067,0
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,4,2,2,2,6,0.058823529,0.058823529,7,0.058823529,0.117647059,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.027027027,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.046354446,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,5,3,3,3,7,0.056603774,0.056603774,9,0.056603774,0.094339623,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.021162201,0.021162201,6,0.021162201,0.069575036,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.018192087,0.018192087,6,0.018192087,0.070407066,0
26,8,0.0,0,0,5,3,3,4,8,0.069767442,0.069767442,10,0.093023256,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.026315789,1,0,3,1,1,0,5,0.026315789,0.026315789,7,0.0,0.078947368,1
26,8,0.0,0,0,17,15,15,19,23,0.255139509,0.255139509,25,0.32989929,0.288644545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045963129,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,3,1,1,1,5,0.026315789,0.026315789,7,0.026315789,0.078947368,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.000738327,0.000738327,6,0.000738327,0.050701411,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.044444444,1
26,8,0.0,0,0,4,2,2,2,6,0.043478261,0.043478261,8,0.043478261,0.086956522,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,9,7,7,8,12,0.145933063,0.145933063,14,0.16626799,0.186602917,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.060606061,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,5,3,3,4,8,0.07569188,0.07569188,10,0.096698883,0.117705886,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.064594289,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,11,9,9,9,13,0.191489362,0.191489362,15,0.191489362,0.234042553,1
26,8,0.0,0,0,3,1,1,1,5,0.02173913,0.02173913,7,0.02173913,0.065217391,1
26,8,0.0,0,0,5,3,3,3,7,0.073170732,0.073170732,9,0.073170732,0.12195122,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,12,10,10,11,15,0.186414818,0.186414818,17,0.205056301,0.223697782,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,3,1,1,1,5,0.026315789,0.026315789,7,0.026315789,0.078947368,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,8,0.044444444,0.088888889,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.026315789,0.052631579,1
26,8,0.0,0,0,8,6,6,7,11,0.125,0.125,13,0.145833333,0.166666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,5,3,3,4,8,0.069767442,0.069767442,10,0.093023256,0.11627907,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.031026728,0.031026728,8,0.03878341,0.080717665,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.042808971,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,4,2,2,2,6,0.03773124,0.03773124,8,0.03797554,0.075462479,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.060606061,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.007825451,0,0,2,0,0,1,5,0.007825451,0.007825451,13,0.023476352,0.039809087,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,14,0.022727273,0.068181818,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.041237382,0
26,8,0.0,0,0,12,10,10,11,15,0.18525509,0.18525509,17,0.203780599,0.222306108,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,5,3,3,3,7,0.056603774,0.056603774,9,0.056603774,0.094339623,0
26,8,0.0,0,0,4,2,2,2,6,0.044444444,0.044444444,8,0.044444444,0.088888889,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.007793545,0.007793545,5,0.007793545,0.052855211,0
26,8,0.0,0,0,12,10,10,11,15,0.208251061,0.208251061,17,0.227562011,0.24687296,0
26,8,0.0,0,0,4,2,2,3,7,0.041666667,0.041666667,9,0.0625,0.083333333,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.003557737,0.04529283,0
26,8,0.0,0,0,3,1,1,1,5,0.026315789,0.026315789,7,0.026315789,0.078947368,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,2,0,0,0,4,0.02122712,0.02122712,6,0.02122712,0.068972138,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.04,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,11,9,9,10,14,0.182076152,0.182076152,16,0.201124837,0.220173521,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,1,5,0.015453749,0.015453749,6,0.03408058,0.064988078,0
26,8,0.0,0,0,3,1,1,1,5,0.025,0.025,7,0.025,0.075,0
26,8,0.0,0,0,9,7,7,7,11,0.152173913,0.152173913,13,0.152173913,0.195652174,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.090909091,1
26,8,0.016830938,0,0,6,4,4,4,8,0.1023239,0.1023239,10,0.085492962,0.14507038,0
26,8,0.0,0,0,7,5,5,5,9,0.111111111,0.111111111,11,0.111111111,0.155555556,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,8,6,6,6,10,0.130434783,0.130434783,12,0.130434783,0.173913043,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,3,1,1,6,10,0.0234559,0.0234559,12,0.090614236,0.05188523,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.041666667,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,8,6,6,8,12,0.157894737,0.157894737,14,0.210526316,0.210526316,0
26,8,0.0,0,0,8,6,6,6,10,0.136363636,0.136363636,12,0.136363636,0.181818182,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,9,0.090909091,0.136363636,0
26,8,0.0,0,0,12,10,10,11,15,0.196078431,0.196078431,17,0.215686275,0.235294118,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,9,0.090909091,0.136363636,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,8,6,6,6,10,0.127659574,0.127659574,12,0.127659574,0.170212766,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,0
26,8,0.0,0,0,6,4,4,4,8,0.085106383,0.085106383,10,0.085106383,0.127659574,1
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,4,2,2,5,9,0.037735849,0.037735849,11,0.094339623,0.075471698,0
26,8,0.0,0,0,3,1,1,85,89,0.008,0.008,91,0.68,0.024,1
26,8,0.0,0,0,4,2,2,3,7,0.054720914,0.054720914,9,0.075367757,0.096014601,0
26,8,0.0,0,0,6,4,4,4,8,0.071578722,0.071578722,10,0.071578722,0.105339496,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.050543431,0
26,8,0.0,0,0,9,7,7,7,11,0.155555556,0.155555556,13,0.155555556,0.2,1
26,8,0.0,0,0,11,9,9,9,13,0.183358983,0.183358983,15,0.185071184,0.224105424,0
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,10,8,8,8,12,0.166666667,0.166666667,14,0.166666667,0.208333333,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,2,6,0.052843691,0.052843691,9,0.052843691,0.093286011,0
26,8,0.0,0,0,9,7,7,8,12,0.134615385,0.134615385,14,0.153846154,0.173076923,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.090909091,1
26,8,0.0,0,0,7,5,5,5,9,0.11627907,0.11627907,11,0.11627907,0.162790698,1
26,8,0.0,0,0,5,3,3,3,7,0.056603774,0.056603774,9,0.056603774,0.094339623,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,7,5,5,5,9,0.11627907,0.11627907,11,0.11627907,0.162790698,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.023809524,1,0,3,1,1,0,5,0.023809524,0.023809524,7,0.0,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,9,0.090909091,0.136363636,0
26,8,0.0,0,0,2,0,0,0,4,0.005690481,0.005690481,6,0.005690481,0.045462862,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,12,10,10,11,15,0.194008599,0.194008599,17,0.212190417,0.230372235,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.026315789,0.026315789,7,0.026315789,0.078947368,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.046939985,0.046939985,7,0.046939985,0.094210072,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.001968582,0.001968582,6,0.001968582,0.051870153,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.031531583,0.048423421,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,4,2,2,2,6,0.048915664,0.040631096,8,0.057200232,0.089546759,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,7,5,5,5,9,0.104166667,0.104166667,11,0.104166667,0.145833333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.042553191,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,8,0.022222222,0.066666667,1
26,8,0.0,0,0,5,3,3,3,7,0.07454281,0.07454281,9,0.07454281,0.117964369,0
26,8,0.0,0,0,7,5,5,7,11,0.141826899,0.141826899,13,0.195462718,0.195462718,0
26,8,0.0,0,0,13,11,11,12,16,0.2,0.2,18,0.218181818,0.236363636,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025174843,0.048741258,0
26,8,0.0,0,0,6,4,4,4,8,0.090213675,0.090213675,10,0.090213675,0.132529317,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,1
26,8,0.0,0,0,4,2,2,2,6,0.038461538,0.038461538,8,0.038461538,0.076923077,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,3,1,1,3,7,0.023255814,0.023255814,9,0.069767442,0.069767442,1
26,8,0.0,0,0,4,2,2,3,7,0.045454545,0.045454545,9,0.068181818,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,8,6,6,6,10,0.11086315,0.11086315,12,0.11086315,0.147817534,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022727273,0.045454545,1
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,3,1,1,1,5,0.025,0.025,7,0.025,0.075,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,10,0.022727273,0.068181818,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.024390244,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,10,8,8,9,13,0.167213553,0.167213553,14,0.182239058,0.208570234,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047549399,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.017128,0.017128,6,0.017128,0.062046326,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.043478261,0
26,8,0.0,0,0,13,11,11,12,16,0.211538462,0.211538462,18,0.230769231,0.25,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.074074074,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.043901666,0.043901666,7,0.043901666,0.089469838,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,2,0,0,0,4,0.013943865,0.013943865,6,0.013943865,0.051416623,0
26,8,0.0,0,0,10,8,8,9,13,0.156862745,0.156862745,15,0.176470588,0.196078431,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,6,4,4,6,10,0.078431373,0.078431373,12,0.117647059,0.117647059,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,14,12,12,28,32,0.166666667,0.166666667,34,0.388888889,0.194444444,1
26,8,0.0,0,0,3,1,1,1,5,0.034656133,0.034656133,7,0.034656133,0.078535399,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
